id,slug,title,category_path,width_m,depth_m,height_m,vertices,triangles,material_slots,file_size_bytes,sha256,usdz,preview
FLR-0009,flr-0009-white-oak-two-shelf-linen-box-floor-lamp,White-Oak Two-Shelf Linen-Box Floor Lamp,lighting/floor-lamps,0.44,0.44,1.55,1314,2576,3,913698,db532d981a0171e836b5a35e24165928d4950fecd4a3cd2501bc23712a586d67,assets/lighting/floor-lamps/flr-0009-white-oak-two-shelf-linen-box-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0009-white-oak-two-shelf-linen-box-floor-lamp.jpg
FLR-0010,flr-0010-black-steel-vertical-light-blade-floor-lamp,Black-Steel Vertical Light-Blade Floor Lamp,lighting/floor-lamps,0.3,0.28,1.76,1056,2088,2,395569,8a63c48e1012d87b2b76f4003770ac5dc4f848cf97ddaca564250e20e4087b74,assets/lighting/floor-lamps/flr-0010-black-steel-vertical-light-blade-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0010-black-steel-vertical-light-blade-floor-lamp.jpg
FLR-0011,flr-0011-brushed-nickel-swing-arm-reading-floor-lamp,Brushed-Nickel Swing-Arm Reading Floor Lamp,lighting/floor-lamps,0.48,0.38,1.42,2052,3984,2,728347,0c786072012172ae986e7c572f378fe1e00bc94224441e6b0c81dbd60044e46c,assets/lighting/floor-lamps/flr-0011-brushed-nickel-swing-arm-reading-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0011-brushed-nickel-swing-arm-reading-floor-lamp.jpg
FLR-0012,flr-0012-speckled-ceramic-linen-drum-floor-lamp,Speckled-Ceramic Linen-Drum Floor Lamp,lighting/floor-lamps,0.5,0.5,1.46,1770,3432,3,849588,4f3d3996532a5f97b775e493725a3c7b51c29348d616839ff886afc73ae16f25,assets/lighting/floor-lamps/flr-0012-speckled-ceramic-linen-drum-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0012-speckled-ceramic-linen-drum-floor-lamp.jpg
FLR-0013,flr-0013-natural-rattan-three-leg-woven-cone-floor-lamp,Natural-Rattan Three-Leg Woven-Cone Floor Lamp,lighting/floor-lamps,0.560007,0.56023,1.519988,3840,7512,2,885360,0d26a22e4d5b2b3a8dad11f98e298983ed6dd3f79f2cf2466c8c1a81e20a3ed8,assets/lighting/floor-lamps/flr-0013-natural-rattan-three-leg-woven-cone-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0013-natural-rattan-three-leg-woven-cone-floor-lamp.jpg
FLR-0014,flr-0014-sage-green-adjustable-dome-task-floor-lamp,Sage-Green Adjustable-Dome Task Floor Lamp,lighting/floor-lamps,0.5,0.42,1.38,1934,3744,3,842823,53ac7abfbf2a57a737148d67363b80efdbc122258b0726b66d5ae6b72aeca0fc,assets/lighting/floor-lamps/flr-0014-sage-green-adjustable-dome-task-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0014-sage-green-adjustable-dome-task-floor-lamp.jpg
FLR-0015,flr-0015-opal-glass-two-globe-compact-floor-lamp,Opal-Glass Two-Globe Compact Floor Lamp,lighting/floor-lamps,0.38,0.38,1.25,1860,3688,2,641736,82cd144238a97299afad835c8a2a27d7d2b2a23c623426d13566c0ea543a90b1,assets/lighting/floor-lamps/flr-0015-opal-glass-two-globe-compact-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0015-opal-glass-two-globe-compact-floor-lamp.jpg
FLR-0016,flr-0016-satin-brass-five-arm-palm-floor-lamp,Satin-Brass Five-Arm Palm Floor Lamp,lighting/floor-lamps,0.950033,0.849929,1.88,5094,9860,2,914267,5a33f25659794f027e982d63aee4c17a39c00ca493ce64d3009f98227a18667d,assets/lighting/floor-lamps/flr-0016-satin-brass-five-arm-palm-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0016-satin-brass-five-arm-palm-floor-lamp.jpg
FLR-0017,flr-0017-black-steel-three-arc-cantilever-floor-lamp,Black-Steel Three-Arc Cantilever Floor Lamp,lighting/floor-lamps,1.55,0.6,2.05,2562,4936,2,500678,ba753e530a6aa904a914ed38928533d8dca713fcaf6d6a2b3827a91f30d51a00,assets/lighting/floor-lamps/flr-0017-black-steel-three-arc-cantilever-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0017-black-steel-three-arc-cantilever-floor-lamp.jpg
FLR-0018,flr-0018-board-formed-concrete-luminous-column-floor-lamp,Board-Formed-Concrete Luminous-Column Floor Lamp,lighting/floor-lamps,0.36,0.36,1.66,976,1924,2,625371,51e0b4b30f99486a87d34d2bac8ca0bcc330aab646db36a5ba335337ce4ebfd0,assets/lighting/floor-lamps/flr-0018-board-formed-concrete-luminous-column-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0018-board-formed-concrete-luminous-column-floor-lamp.jpg
FLR-0019,flr-0019-brushed-nickel-six-tube-cluster-floor-lamp,Brushed-Nickel Six-Tube Cluster Floor Lamp,lighting/floor-lamps,0.55,0.55,1.82,3300,6544,3,820159,d0c73be4f14d31919a51d0bd529d0c43c8a7e2296cf197673dcba6fba1a3faf2,assets/lighting/floor-lamps/flr-0019-brushed-nickel-six-tube-cluster-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0019-brushed-nickel-six-tube-cluster-floor-lamp.jpg
FLR-0020,flr-0020-walnut-twelve-rib-sculptural-lattice-floor-lamp,Walnut Twelve-Rib Sculptural Lattice Floor Lamp,lighting/floor-lamps,0.68,0.68,1.72,6192,11748,2,969735,c7f885cc45c0edb0742c3e07e83996c8449fdfe7b07836a399c6d29882d5bff1,assets/lighting/floor-lamps/flr-0020-walnut-twelve-rib-sculptural-lattice-floor-lamp.usdz,previews/lighting/floor-lamps/flr-0020-walnut-twelve-rib-sculptural-lattice-floor-lamp.jpg
PND-0001,pnd-0001-aged-brass-ribbed-glass-schoolhouse-pendant,Aged-Brass Ribbed-Glass Schoolhouse Pendant,lighting/pendants,0.42,0.42,0.78,18420,35572,3,1860997,18a47bfa88acbf6cdbc207abf734185ff605cf8350a928210d36fb2a88341994,assets/lighting/pendants/pnd-0001-aged-brass-ribbed-glass-schoolhouse-pendant.usdz,previews/lighting/pendants/pnd-0001-aged-brass-ribbed-glass-schoolhouse-pendant.jpg
PND-0002,pnd-0002-blackened-iron-six-panel-lantern-pendant,Blackened-Iron Six-Panel Lantern Pendant,lighting/pendants,0.380069,0.38,0.91999,4452,8788,3,673739,d5d53f75a4131d7ef98af7d85d4858aff0d49ca4d48dc422a29d0e291f33e297,assets/lighting/pendants/pnd-0002-blackened-iron-six-panel-lantern-pendant.usdz,previews/lighting/pendants/pnd-0002-blackened-iron-six-panel-lantern-pendant.jpg
PND-0003,pnd-0003-antique-copper-twin-pulley-dome-pendant,Antique-Copper Twin-Pulley Dome Pendant,lighting/pendants,0.56,0.32,0.88,5126,10044,3,888632,862de3f44e6b8455ba8876f10bc1f9e392a194481bc2832fab81bc498fa9957f,assets/lighting/pendants/pnd-0003-antique-copper-twin-pulley-dome-pendant.usdz,previews/lighting/pendants/pnd-0003-antique-copper-twin-pulley-dome-pendant.jpg
PND-0004,pnd-0004-warm-brass-prismatic-holophane-bowl-pendant,Warm-Brass Prismatic-Holophane Bowl Pendant,lighting/pendants,0.48,0.48,0.74,16446,31624,3,1773741,b950f93d66ec9f9cc194b9ad12fd1523d8aa588a6088c31b0fc31a3216e8a758,assets/lighting/pendants/pnd-0004-warm-brass-prismatic-holophane-bowl-pendant.usdz,previews/lighting/pendants/pnd-0004-warm-brass-prismatic-holophane-bowl-pendant.jpg
PND-0005,pnd-0005-dark-walnut-twelve-slat-acorn-pendant,Dark-Walnut Twelve-Slat Acorn Pendant,lighting/pendants,0.46,0.46,0.86,6192,11744,3,1309192,7d287d6df41e33b5b7f40b823ea94651610bfa9939555b71a1a10b44a707e8b1,assets/lighting/pendants/pnd-0005-dark-walnut-twelve-slat-acorn-pendant.usdz,previews/lighting/pendants/pnd-0005-dark-walnut-twelve-slat-acorn-pendant.jpg
PND-0006,pnd-0006-matte-black-wide-cone-pendant,Matte-Black Wide-Cone Pendant,lighting/pendants,0.54,0.54,0.64,1226,2244,2,405221,b19c231b22fe2f28ea46cfd8c258fd7ac357d75dfd05c8ddd77daeb2b335dc74,assets/lighting/pendants/pnd-0006-matte-black-wide-cone-pendant.usdz,previews/lighting/pendants/pnd-0006-matte-black-wide-cone-pendant.jpg
PND-0007,pnd-0007-white-aluminum-twin-halo-pendant,White-Aluminum Twin-Halo Pendant,lighting/pendants,0.62,0.62,0.72,2906,5792,2,805097,deeb0b9388263df78a6282f1e0a316c20b6c6141faecc2a2a79e15d59ee3b4b7,assets/lighting/pendants/pnd-0007-white-aluminum-twin-halo-pendant.usdz,previews/lighting/pendants/pnd-0007-white-aluminum-twin-halo-pendant.jpg
PND-0008,pnd-0008-smoked-glass-offset-capsule-pendant,Smoked-Glass Offset-Capsule Pendant,lighting/pendants,0.34,0.34,0.82,1928,3836,4,878772,1ae4028bbcf797acbcc462b66deab57fcf70e421807c194634e586ea8bc21b61,assets/lighting/pendants/pnd-0008-smoked-glass-offset-capsule-pendant.usdz,previews/lighting/pendants/pnd-0008-smoked-glass-offset-capsule-pendant.jpg
PND-0009,pnd-0009-board-formed-concrete-slot-cylinder-pendant,Board-Formed-Concrete Slot-Cylinder Pendant,lighting/pendants,0.3,0.3,0.7,1768,3504,3,807129,1610cf4e50546200d9e7efbaf43cb07018cd54c0226b55146cb87ce6494c437c,assets/lighting/pendants/pnd-0009-board-formed-concrete-slot-cylinder-pendant.usdz,previews/lighting/pendants/pnd-0009-board-formed-concrete-slot-cylinder-pendant.jpg
PND-0010,pnd-0010-satin-brass-thin-disc-pendant,Satin-Brass Thin-Disc Pendant,lighting/pendants,0.66,0.66,0.52,2384,4744,2,743519,dcaf75239140609c3a1b45c0c48bf61267210a74a4e811ffbb37069243abfd79,assets/lighting/pendants/pnd-0010-satin-brass-thin-disc-pendant.usdz,previews/lighting/pendants/pnd-0010-satin-brass-thin-disc-pendant.jpg
PND-0011,pnd-0011-opal-glass-globe-mini-pendant,Opal-Glass Globe Mini Pendant,lighting/pendants,0.26,0.26,0.58,1066,2116,3,793277,2cf6e31b004f17764c3365b7c80c505435ee92dd8a8c28ba2c71f7f2cded3e12,assets/lighting/pendants/pnd-0011-opal-glass-globe-mini-pendant.usdz,previews/lighting/pendants/pnd-0011-opal-glass-globe-mini-pendant.jpg
PND-0012,pnd-0012-sage-ceramic-twelve-scallop-dome-pendant,Sage-Ceramic Twelve-Scallop Dome Pendant,lighting/pendants,0.32,0.32,0.56,8842,17424,3,1164588,a4bb04a0f5a562920e8f92901077f000f744666e876f3990d04d3c9aac534d43,assets/lighting/pendants/pnd-0012-sage-ceramic-twelve-scallop-dome-pendant.usdz,previews/lighting/pendants/pnd-0012-sage-ceramic-twelve-scallop-dome-pendant.jpg
PND-0013,pnd-0013-natural-rattan-ten-rib-woven-bell-pendant,Natural-Rattan Ten-Rib Woven-Bell Pendant,lighting/pendants,0.380398,0.380712,0.59985,3968,7880,2,1116313,8bedb639951bb5555a9010ce7b42f4b13f8413fcdbef7a09dc30ab2718a5e599,assets/lighting/pendants/pnd-0013-natural-rattan-ten-rib-woven-bell-pendant.usdz,previews/lighting/pendants/pnd-0013-natural-rattan-ten-rib-woven-bell-pendant.jpg
PND-0014,pnd-0014-amber-glass-teardrop-pendant,Amber-Glass Teardrop Pendant,lighting/pendants,0.28,0.28,0.66,1524,3024,4,942811,8708097a29092fb13667212ee618341d545f038e1bf9166ebf95f96c1f312ade,assets/lighting/pendants/pnd-0014-amber-glass-teardrop-pendant.usdz,previews/lighting/pendants/pnd-0014-amber-glass-teardrop-pendant.jpg
PND-0015,pnd-0015-fluted-travertine-sixteen-groove-cylinder-pendant,Fluted-Travertine Sixteen-Groove Cylinder Pendant,lighting/pendants,0.24,0.24,0.52,3856,7632,3,1216366,422942a1dc7d0139afcd5b2a2151d3787d7aa79becd613c22008fe012a14a1dd,assets/lighting/pendants/pnd-0015-fluted-travertine-sixteen-groove-cylinder-pendant.usdz,previews/lighting/pendants/pnd-0015-fluted-travertine-sixteen-groove-cylinder-pendant.jpg
PND-0016,pnd-0016-black-steel-three-tube-linear-pendant,Black-Steel Three-Tube Linear Pendant,lighting/pendants,1.16,0.22,0.76,2320,4600,2,406381,ec3b03e208f9d67757e80b7d92433d7061121e0edc06f4ef911357e972f28718,assets/lighting/pendants/pnd-0016-black-steel-three-tube-linear-pendant.usdz,previews/lighting/pendants/pnd-0016-black-steel-three-tube-linear-pendant.jpg
PND-0017,pnd-0017-brushed-nickel-seven-drop-rain-cluster-pendant,Brushed-Nickel Seven-Drop Rain-Cluster Pendant,lighting/pendants,0.62,0.62,1.18,6768,13420,2,754288,fd97ace6e6306c79d871a49f3cd79cc4948e2dc65ca86921dc390748a51c7997,assets/lighting/pendants/pnd-0017-brushed-nickel-seven-drop-rain-cluster-pendant.usdz,previews/lighting/pendants/pnd-0017-brushed-nickel-seven-drop-rain-cluster-pendant.jpg
PND-0018,pnd-0018-black-and-white-vertical-light-blade-pendant,Black-and-White Vertical Light-Blade Pendant,lighting/pendants,0.28,0.18,1.12,1152,2280,2,397158,8971fc76eac11ee7649060abbf8aa28fa51738a97922ffbe73e06e47f2681d14,assets/lighting/pendants/pnd-0018-black-and-white-vertical-light-blade-pendant.usdz,previews/lighting/pendants/pnd-0018-black-and-white-vertical-light-blade-pendant.jpg
PND-0019,pnd-0019-natural-oak-sixteen-rib-ovoid-pendant,Natural-Oak Sixteen-Rib Ovoid Pendant,lighting/pendants,0.72,0.72,0.94,7952,15056,3,1257502,64455fbcdb1bd590d3213ea9144fc3f2dc04b48af60778f5add230312d0fd9b0,assets/lighting/pendants/pnd-0019-natural-oak-sixteen-rib-ovoid-pendant.usdz,previews/lighting/pendants/pnd-0019-natural-oak-sixteen-rib-ovoid-pendant.jpg
PND-0020,pnd-0020-polished-chrome-three-turn-helix-pendant,Polished-Chrome Three-Turn Helix Pendant,lighting/pendants,0.48,0.48,1.08,3680,7332,2,868304,e3365782a7142717cf3cae809e849b40590ee8ad2dac2389e9eaf161078bcada,assets/lighting/pendants/pnd-0020-polished-chrome-three-turn-helix-pendant.usdz,previews/lighting/pendants/pnd-0020-polished-chrome-three-turn-helix-pendant.jpg
SCN-0001,scn-0001-aged-brass-ribbed-glass-candle-arm-sconce,Aged-Brass Ribbed-Glass Candle-Arm Sconce,lighting/sconces,0.28,0.22,0.46,4546,8864,3,967008,458dfc7361bcf508903f430f38cf4805e88ac7e0b1e0fc1e19935e5e1d73247b,assets/lighting/sconces/scn-0001-aged-brass-ribbed-glass-candle-arm-sconce.usdz,previews/lighting/sconces/scn-0001-aged-brass-ribbed-glass-candle-arm-sconce.jpg
SCN-0002,scn-0002-blackened-iron-four-panel-lantern-sconce,Blackened-Iron Four-Panel Lantern Sconce,lighting/sconces,0.26,0.2,0.48,2352,4596,3,624722,5ab4b4fc659d256a8d4e69543a4e0ab241f3dcf2967ffe491397ef7f02c38fbb,assets/lighting/sconces/scn-0002-blackened-iron-four-panel-lantern-sconce.usdz,previews/lighting/sconces/scn-0002-blackened-iron-four-panel-lantern-sconce.jpg
SCN-0003,scn-0003-antique-bronze-twin-arm-pleated-shade-sconce,Antique-Bronze Twin-Arm Pleated-Shade Sconce,lighting/sconces,0.52,0.24,0.38,6912,13404,3,1012515,41a1268513bc8015173462a153f81aa6177cb7656cdd1f9fce736283590c3072,assets/lighting/sconces/scn-0003-antique-bronze-twin-arm-pleated-shade-sconce.usdz,previews/lighting/sconces/scn-0003-antique-bronze-twin-arm-pleated-shade-sconce.jpg
SCN-0004,scn-0004-verdigris-brass-five-leaf-uplight-sconce,Verdigris-Brass Five-Leaf Uplight Sconce,lighting/sconces,0.36,0.18,0.440002,3348,6396,2,745057,b45a3c236118b753b25ec64c53f4a033d2de7fd4d3496e5618551868316b3f8a,assets/lighting/sconces/scn-0004-verdigris-brass-five-leaf-uplight-sconce.usdz,previews/lighting/sconces/scn-0004-verdigris-brass-five-leaf-uplight-sconce.jpg
SCN-0005,scn-0005-antique-silver-three-strand-crystal-basket-sconce,Antique-Silver Three-Strand Crystal-Basket Sconce,lighting/sconces,0.34,0.2,0.42,14994,29568,3,1475576,f3d671c826e0d36f2dda879b62db3cdb70358f42fe7f03f785afc35b979c5783,assets/lighting/sconces/scn-0005-antique-silver-three-strand-crystal-basket-sconce.usdz,previews/lighting/sconces/scn-0005-antique-silver-three-strand-crystal-basket-sconce.jpg
SCN-0006,scn-0006-matte-black-up-down-cylinder-sconce,Matte-Black Up-Down Cylinder Sconce,lighting/sconces,0.16,0.14,0.34,1368,2720,2,402798,96096ab37a95c383c9474321492f17bd2bf3dfd004e7a9a9af55dd6dea7d4ee0,assets/lighting/sconces/scn-0006-matte-black-up-down-cylinder-sconce.usdz,previews/lighting/sconces/scn-0006-matte-black-up-down-cylinder-sconce.jpg
SCN-0007,scn-0007-white-aluminum-offset-halo-sconce,White-Aluminum Offset-Halo Sconce,lighting/sconces,0.34,0.12,0.34,1444,2876,2,727952,238b342add658d71fdad8f129534ee93b64ea2b64145c3978f8c97fd87110aa5,assets/lighting/sconces/scn-0007-white-aluminum-offset-halo-sconce.usdz,previews/lighting/sconces/scn-0007-white-aluminum-offset-halo-sconce.jpg
SCN-0008,scn-0008-smoked-glass-vertical-capsule-sconce,Smoked-Glass Vertical-Capsule Sconce,lighting/sconces,0.22,0.16,0.46,1920,3820,3,739264,791929e9fcd09d9292d6f22022c5fe8c0e778f4c15ca4e9d49c46a2049145c9a,assets/lighting/sconces/scn-0008-smoked-glass-vertical-capsule-sconce.usdz,previews/lighting/sconces/scn-0008-smoked-glass-vertical-capsule-sconce.jpg
SCN-0009,scn-0009-board-formed-concrete-four-slot-sconce,Board-Formed-Concrete Four-Slot Sconce,lighting/sconces,0.2,0.14,0.4,1344,2656,2,633408,99bcf8b23d0f238c55d43723e470d158918d3c036da3b2cd95121d04b75156bb,assets/lighting/sconces/scn-0009-board-formed-concrete-four-slot-sconce.usdz,previews/lighting/sconces/scn-0009-board-formed-concrete-four-slot-sconce.jpg
SCN-0010,scn-0010-satin-brass-folded-plane-sconce,Satin-Brass Folded-Plane Sconce,lighting/sconces,0.3,0.13,0.36,808,1592,2,638895,7503e1de0fabe8ae30dfe6c3e8efc54f0b5d5af0899d15e79b038728b7e42137,assets/lighting/sconces/scn-0010-satin-brass-folded-plane-sconce.usdz,previews/lighting/sconces/scn-0010-satin-brass-folded-plane-sconce.jpg
SCN-0011,scn-0011-opal-glass-globe-pin-sconce,Opal-Glass Globe-Pin Sconce,lighting/sconces,0.2,0.18,0.24,820,1624,2,653298,b4588078c106a02cd6b1c0bb5b24aa33e0dc33ceb00ea9a5ef4d5cd74bc27a56,assets/lighting/sconces/scn-0011-opal-glass-globe-pin-sconce.usdz,previews/lighting/sconces/scn-0011-opal-glass-globe-pin-sconce.jpg
SCN-0012,scn-0012-sage-ceramic-twelve-flute-shell-sconce,Sage-Ceramic Twelve-Flute Shell Sconce,lighting/sconces,0.26,0.14,0.3,2680,5252,2,458386,166587a4afe5baa6c2c72b92086ab05297029589d3298e407481b21e88b148aa,assets/lighting/sconces/scn-0012-sage-ceramic-twelve-flute-shell-sconce.usdz,previews/lighting/sconces/scn-0012-sage-ceramic-twelve-flute-shell-sconce.jpg
SCN-0013,scn-0013-natural-rattan-eight-rib-bell-sconce,Natural-Rattan Eight-Rib Bell Sconce,lighting/sconces,0.28,0.200053,0.340001,3288,6480,4,1744047,8e3a771496bfa25cdb86868e504657f536bad8092739ca432e55c887e1d6effb,assets/lighting/sconces/scn-0013-natural-rattan-eight-rib-bell-sconce.usdz,previews/lighting/sconces/scn-0013-natural-rattan-eight-rib-bell-sconce.jpg
SCN-0014,scn-0014-amber-glass-teardrop-shield-sconce,Amber-Glass Teardrop-Shield Sconce,lighting/sconces,0.2,0.15,0.36,1172,2324,3,796033,3d866eecabef7eeb8b0468ca70fe9ad7eb3802e0157a574263a2bbdf74c82734,assets/lighting/sconces/scn-0014-amber-glass-teardrop-shield-sconce.usdz,previews/lighting/sconces/scn-0014-amber-glass-teardrop-shield-sconce.jpg
SCN-0015,scn-0015-fluted-travertine-twelve-groove-half-cylinder-sconce,Fluted-Travertine Twelve-Groove Half-Cylinder Sconce,lighting/sconces,0.18,0.12,0.3,10312,20560,3,1473757,323b1f9428cc1ea2535c09042e3cf2f8ae904d9255e383241b9bb0fc20cb3023,assets/lighting/sconces/scn-0015-fluted-travertine-twelve-groove-half-cylinder-sconce.usdz,previews/lighting/sconces/scn-0015-fluted-travertine-twelve-groove-half-cylinder-sconce.jpg
SCN-0016,scn-0016-black-steel-twin-blade-vertical-sconce,Black-Steel Twin-Blade Vertical Sconce,lighting/sconces,0.18,0.1,0.7,1408,2784,2,388073,ceff69221c1a37020d17ae03b6411136adfe7ab151c7340d3c4891d92ddf8e45,assets/lighting/sconces/scn-0016-black-steel-twin-blade-vertical-sconce.usdz,previews/lighting/sconces/scn-0016-black-steel-twin-blade-vertical-sconce.jpg
SCN-0017,scn-0017-brushed-nickel-five-tube-organ-sconce,Brushed-Nickel Five-Tube Organ Sconce,lighting/sconces,0.32,0.12,0.6,3736,7408,2,705616,568f1c0a97d5efbc08ee4d8dbb7a743d57ea764b178a5115b13af7094d792a32,assets/lighting/sconces/scn-0017-brushed-nickel-five-tube-organ-sconce.usdz,previews/lighting/sconces/scn-0017-brushed-nickel-five-tube-organ-sconce.jpg
SCN-0018,scn-0018-black-and-white-chevron-blade-sconce,Black-and-White Chevron-Blade Sconce,lighting/sconces,0.359955,0.100006,0.58,1090,2156,2,390613,24dc92fc071b24fc31683c906fbc709db8a048ef3edb8aae35d81d039c82cc3c,assets/lighting/sconces/scn-0018-black-and-white-chevron-blade-sconce.usdz,previews/lighting/sconces/scn-0018-black-and-white-chevron-blade-sconce.jpg
SCN-0019,scn-0019-natural-oak-twelve-rib-ovoid-sconce,Natural-Oak Twelve-Rib Ovoid Sconce,lighting/sconces,0.38,0.2,0.54,11846,22900,3,1510989,214b3731a5ac786b296dd7e82f4f9d745618b23e466c6a77daefa765254cbc7b,assets/lighting/sconces/scn-0019-natural-oak-twelve-rib-ovoid-sconce.usdz,previews/lighting/sconces/scn-0019-natural-oak-twelve-rib-ovoid-sconce.jpg
SCN-0020,scn-0020-polished-chrome-two-turn-ribbon-sconce,Polished-Chrome Two-Turn Ribbon Sconce,lighting/sconces,0.3,0.14,0.62,2408,4796,2,785061,485e7fbd41f155654ed10bd2ec5c9962af7d7bc2545a9b7252b707c72b451885,assets/lighting/sconces/scn-0020-polished-chrome-two-turn-ribbon-sconce.usdz,previews/lighting/sconces/scn-0020-polished-chrome-two-turn-ribbon-sconce.jpg
TLP-0001,tlp-0001-aged-brass-green-glass-banker-table-lamp,Aged-Brass Green-Glass Banker Table Lamp,lighting/table-lamps,0.32,0.24,0.42,3172,6204,3,821059,17cfddf8893650806da03de0b487857d35d8161e04c333b2e321a0054918e862,assets/lighting/table-lamps/tlp-0001-aged-brass-green-glass-banker-table-lamp.usdz,previews/lighting/table-lamps/tlp-0001-aged-brass-green-glass-banker-table-lamp.jpg
TLP-0002,tlp-0002-antique-bronze-twelve-panel-tiffany-dome-table-lamp,Antique-Bronze Twelve-Panel Tiffany-Dome Table Lamp,lighting/table-lamps,0.38,0.38,0.56,2978,5892,4,816825,15c07cf72854a7028adf0ad49e343050f4b657b4cb8d6ad72a93416661be653d,assets/lighting/table-lamps/tlp-0002-antique-bronze-twelve-panel-tiffany-dome-table-lamp.usdz,previews/lighting/table-lamps/tlp-0002-antique-bronze-twelve-panel-tiffany-dome-table-lamp.jpg
TLP-0003,tlp-0003-cobalt-porcelain-ginger-jar-silk-drum-table-lamp,Cobalt-Porcelain Ginger-Jar Silk-Drum Table Lamp,lighting/table-lamps,0.36,0.36,0.62,2642,5068,3,776130,271c775c8c8c7388be49d18c5e5c50d659c5819264083c34b7d7f18b5a1c0a48,assets/lighting/table-lamps/tlp-0003-cobalt-porcelain-ginger-jar-silk-drum-table-lamp.usdz,previews/lighting/table-lamps/tlp-0003-cobalt-porcelain-ginger-jar-silk-drum-table-lamp.jpg
TLP-0004,tlp-0004-black-iron-three-leg-tripod-linen-cone-table-lamp,Black-Iron Three-Leg Tripod Linen-Cone Table Lamp,lighting/table-lamps,0.34,0.34,0.5,1920,3716,2,407691,d1e256470539f79a61c91ccea40b954d8beec10897971eadf58b681c9e7c7323,assets/lighting/table-lamps/tlp-0004-black-iron-three-leg-tripod-linen-cone-table-lamp.usdz,previews/lighting/table-lamps/tlp-0004-black-iron-three-leg-tripod-linen-cone-table-lamp.jpg
TLP-0005,tlp-0005-antique-copper-twin-arm-library-table-lamp,Antique-Copper Twin-Arm Library Table Lamp,lighting/table-lamps,0.52,0.24,0.44,2620,5000,2,670527,5a016aaf749fc9cad67d95ad840c2b3bb294ac5b16d95591ac9534771fdfc59d,assets/lighting/table-lamps/tlp-0005-antique-copper-twin-arm-library-table-lamp.usdz,previews/lighting/table-lamps/tlp-0005-antique-copper-twin-arm-library-table-lamp.jpg
